FROM_ID,TO_ID,DURATION_H,DIST_KM
"2","2",8.82415555555555,492.88234
"2","3",7.76964166666667,411.36078
"2","4",8.64801111111111,480.95009
"2","5",6.89145555555556,370.87403
"2","6",11.7222805555556,671.51625
"2","7",2.89045555555556,149.83605
"2","8",3.21097222222222,161.67833
"2","9",5.42303611111111,287.71263
"2","10",4.23643055555556,244.20058
"2","11",2.01281388888889,109.24342
"2","12",5.68940277777778,293.61128
"2","13",3.29185,173.65414
"2","14",5.66976666666667,307.76247
"2","15",6.89553055555556,383.44584
"2","16",5.87390833333333,324.19972
"2","17",5.60365,309.67822
"2","18",2.94148333333333,165.76789
"2","19",5.81088611111111,320.75969
"2","20",9.13255,512.79613
"2","21",11.1443833333333,625.047
"2","22",5.48493333333333,303.47716
"3","2",8.43851944444444,466.16084
"3","3",8.945625,481.5535
"3","4",10.2901638888889,560.75238
"3","5",9.13621111111111,489.23341
"3","6",12.6679861111111,723.31019
"3","7",0.865294444444444,34.129
"3","8",3.95197222222222,210.37395
"3","9",6.06543055555556,323.90278
"3","10",6.43660277777778,359.08997
"3","11",4.31885555555556,238.62558
"3","12",7.40015555555556,383.857
"3","13",5.66768055555556,299.88778
"3","14",3.51471666666667,184.49298
"3","15",4.32141944444444,228.42277
"3","16",6.13182222222222,333.43872
"3","17",2.85271111111111,151.56797
"3","18",3.1994,175.00688
"3","19",6.06880277777778,329.99866
"3","20",9.39046666666667,522.03509
"3","21",11.4022972222222,634.28594
"3","22",7.790975,432.85931
"4","2",5.69889444444444,306.52028
"4","3",5.33576944444444,277.96044
"4","4",6.88746666666667,372.72734
"4","5",6.35528888888889,358.98788
"4","6",9.05812777777778,519.71713
"4","7",3.98485,216.37764
"4","8",6.66435,358.06081
"4","9",8.87641388888889,484.09509
"4","10",7.68980833333333,440.58303
"4","11",5.41481111111111,302.119
"4","12",4.70246944444444,256.23848
"4","13",4.46141944444445,237.81723
"4","14",6.75733333333333,371.86803
"4","15",4.00986388888889,215.36492
"4","16",2.98824166666667,156.11883
"4","17",5.29280555555555,285.97722
"4","18",0.90805,44.48421
"4","19",2.45894444444444,126.4056
"4","20",5.78060833333333,318.44203
"4","21",7.79244166666667,430.69291
"4","22",8.93831111111111,499.85963
"5","2",11.5117805555556,638.36619
"5","3",11.7520055555556,638.34144
"5","4",12.0633444444444,677.76125
"5","5",10.3067888888889,567.68513
"5","6",15.4743638888889,880.09813
"5","7",3.25232777777778,168.50867
"5","8",0.774472222222222,27.42204
"5","9",3.22424444444444,163.13611
"5","10",3.59541388888889,198.32328
"5","11",4.99539166666667,269.01228
"5","12",9.51863055555556,529.73856
"5","13",7.04281388888889,377.02938
"5","14",4.33109166666667,224.75673
"5","15",7.39468055555556,400.62813
"5","16",8.93820277777778,490.22666
"5","17",5.92597222222222,323.77331
"5","18",6.00577777777778,331.79481
"5","19",8.87518055555556,486.78659
"5","20",12.1968444444444,678.823
"5","21",14.2086777777778,791.07388
"5","22",5.56602222222222,312.55631
"6","2",3.33299444444444,177.71741
"6","3",3.3461,172.00705
"6","4",4.89779722222222,266.77394
"6","5",6.44877777777778,360.835
"6","6",6.69223055555555,390.91425
"6","7",6.64855,352.60425
"6","8",9.32805,494.28741
"6","9",11.5401138888889,620.32169
"6","10",10.3535083333333,576.80963
"6","11",8.07851111111111,438.34559
"6","12",5.27365,286.93172
"6","13",6.30196111111111,302.80047
"6","14",9.42103333333333,508.09463
"6","15",5.19641944444444,282.65172
"6","16",3.12061111111111,163.83856
"6","17",6.47235277777778,348.39975
"6","18",3.57175,180.71083
"6","19",0.594411111111111,21.79415
"6","20",3.41470833333333,189.63917
"6","21",5.42654166666667,301.89003
"6","22",11.5103111111111,649.11119
"7","2",3.26581944444444,176.47967
"7","3",6.36802777777778,338.11041
"7","4",7.91972777777778,432.87731
"7","5",9.34069722222222,524.13994
"7","6",8.75229444444444,507.57603
"7","7",6.380225,349.17625
"7","8",9.059725,490.85941
"7","9",11.2717888888889,616.89369
"7","10",10.0851833333333,573.38163
"7","11",7.81018611111111,434.91759
"7","12",7.68787777777778,421.39056
"7","13",6.85679444444444,370.61584
"7","14",7.69090833333333,408.57969
"7","15",2.62710555555556,136.28127
"7","16",0.357969444444444,14.60657
"7","17",3.90304166666667,202.02927
"7","18",3.303425,177.28283
"7","19",3.86129166666667,199.8683
"7","20",5.474775,306.30097
"7","21",7.48660555555556,418.55184
"7","22",11.3336861111111,632.65825
"8","2",0.677163888888889,31.52476
"8","3",6.61258333333333,361.25406
"8","4",8.05145,470.16406
"8","5",9.71526111111111,550.08206
"8","6",6.99609444444444,403.91759
"8","7",8.8972,499.31791
"8","8",11.623525,645.49325
"8","9",13.8355888888889,771.5275
"8","10",12.6489833333333,728.0155
"8","11",10.3739888888889,589.55144
"8","12",8.54013611111111,476.17875
"8","13",9.42059444444445,525.24969
"8","14",9.90928611111111,546.38131
"8","15",4.64685833333333,262.91747
"8","16",3.15504722222222,179.11169
"8","17",6.12141944444444,339.83088
"8","18",5.867225,331.91666
"8","19",4.10584722222222,223.01195
"8","20",3.718575,202.64253
"8","21",5.73040555555556,314.89341
"8","22",13.8974861111111,787.29206
"9","2",2.815425,142.13203
"9","3",4.69654444444445,248.4377
"9","4",5.34731666666667,313.18847
"9","5",8.61883333333333,499.18481
"9","6",4.29196111111111,246.94205
"9","7",8.92290833333333,491.31119
"9","8",11.6024083333333,632.99431
"9","9",13.8144722222222,759.02863
"9","10",12.6278666666667,715.51656
"9","11",10.3528722222222,577.0525
"9","12",7.71476666666667,428.27209
"9","13",8.57631944444444,441.50738
"9","14",11.6953916666667,646.80156
"9","15",6.34094722222222,355.70744
"9","16",4.68176944444444,255.6523
"9","17",7.81550833333333,432.62084
"9","18",5.84610833333333,319.41775
"9","19",3.280475,175.10528
"9","20",1.01444166666667,45.66696
"9","21",3.02627222222222,157.91784
"9","22",13.8763694444444,774.79313
"10","2",6.02392777777778,334.28825
"10","3",9.18900277777778,502.02716
"10","4",10.7407,596.79406
"10","5",11.0369111111111,591.71388
"10","6",11.5104027777778,665.38463
"10","7",3.37116111111111,183.44986
"10","8",6.27603888888889,348.27425
"10","9",8.38949722222222,461.80306
"10","10",8.76066666666667,496.99025
"10","11",6.71068888888889,383.43331
"10","12",9.30085555555556,486.33744
"10","13",7.56838055555555,402.36822
"10","14",3.97325555555556,213.17795
"10","15",1.90682777777778,96.55018
"10","16",3.83451111111111,201.35761
"10","17",0.163933333333333,4.3675
"10","18",5.1001,277.48731
"10","19",6.68226666666667,363.78506
"10","20",8.23288333333333,464.10956
"10","21",10.2447166666667,576.36044
"10","22",10.1828083333333,577.66706
"11","2",9.65636666666667,537.03525
"11","3",12.2882333333333,672.527
"11","4",13.6327694444444,751.72581
"11","5",12.4788194444444,680.20688
"11","6",15.1428416666667,868.13163
"11","7",3.78855833333333,202.69422
"11","8",5.03009722222222,264.73078
"11","9",5.36485833333333,257.03803
"11","10",7.514725,413.44678
"11","11",7.14179166666667,397.49216
"11","12",10.7427638888889,574.8305
"11","13",9.01028888888889,490.86125
"11","14",0.332938888888889,13.50738
"11","15",5.53926666666667,299.29716
"11","16",7.46695,404.10459
"11","17",3.73155277777778,205.50177
"11","18",6.54200833333333,365.98038
"11","19",9.41141111111111,520.97213
"11","20",11.8653222222222,666.85656
"11","21",13.8771555555556,779.10744
"11","22",9.48533333333333,527.67981
"12","2",6.34949722222222,360.36453
"12","3",4.74485833333333,263.888
"12","4",3.90657222222222,223.56763
"12","5",7.17808611111111,409.56394
"12","6",0.583666666666667,27.47147
"12","7",12.4544222222222,709.48838
"12","8",13.8855583333333,801.68919
"12","9",16.0976222222222,927.72344
"12","10",14.3440638888889,833.04144
"12","11",10.6364083333333,624.37319
"12","12",7.19194444444444,413.81581
"12","13",8.81503611111111,497.41503
"12","14",15.2269055555556,864.97875
"12","15",9.87501944444444,573.93994
"12","16",8.21328055555556,473.8295
"12","17",11.3495805555556,650.85331
"12","18",9.37761944444444,537.59494
"12","19",6.81198888888889,393.28247
"12","20",3.33371111111111,198.6797
"12","21",4.54390277777778,259.9772
"12","22",13.4038666666667,775.67169
"13","2",7.56848333333333,437.46991
"13","3",3.33024444444444,160.26577
"13","4",0.430597222222222,11.97314
"13","5",3.70211388888889,197.96947
"13","6",4.101,234.32573
"13","7",10.4160805555556,559.35538
"13","8",11.2471638888889,625.06344
"13","9",13.4592277777778,751.09775
"13","10",11.7056666666667,656.41575
"13","11",7.99801388888889,447.7475
"13","12",4.55354722222222,237.19011
"13","13",6.17664166666667,320.78934
"13","14",13.1885638888889,714.84575
"13","15",9.65328333333333,530.22488
"13","16",7.57747777777778,411.41169
"13","17",10.9292194444444,595.97288
"13","18",7.54735555555556,404.36572
"13","19",4.84016388888889,255.03344
"13","20",4.54746944444444,272.97219
"13","21",6.72004722222222,390.52703
"13","22",10.7654722222222,599.046
"14","2",28.8473861111111,1714.259
"14","3",25.6046138888889,1511.2355
"14","4",25.5328472222222,1515.01588
"14","5",23.7762916666667,1404.93988
"14","6",28.6071166666667,1705.58213
"14","7",20.5879333333333,1244.4015
"14","8",18.6826361111111,1118.77625
"14","9",17.0656138888889,1017.36244
"14","10",17.2952638888889,1035.877
"14","11",18.556475,1115.41188
"14","12",22.9881305555556,1366.99325
"14","13",21.4969777777778,1263.03488
"14","14",20.0295388888889,1216.49613
"14","15",24.7302833333333,1476.52088
"14","16",25.9928916666667,1532.18238
"14","17",23.0615916666667,1386.06513
"14","18",23.0604694444444,1373.7505
"14","19",25.9298722222222,1528.74238
"14","20",29.0535861111111,1744.2285
"14","21",31.2633694444444,1833.02963
"14","22",16.0684583333333,962.12906
"15","2",9.26183611111111,522.23975
"15","3",5.64836944444444,308.79841
"15","4",3.3062,186.35745
"15","5",0.0671555555555556,2.26149
"15","6",7.51935833333333,425.74797
"15","7",9.17568333333333,491.32359
"15","8",9.42925833333333,517.89856
"15","9",11.6413222222222,643.93281
"15","10",9.88776388888889,549.25088
"15","11",6.18011111111111,340.58259
"15","12",2.77166944444444,146.56236
"15","13",4.81097222222222,235.14503
"15","14",11.9481638888889,646.81394
"15","15",10.0906194444444,566.00538
"15","16",9.04945277777778,508.36091
"15","17",10.9372833333333,587.36969
"15","18",6.98880555555556,395.12469
"15","19",6.16031388888889,336.70978
"15","20",7.96582777777778,464.39444
"15","21",10.1384083333333,581.94925
"15","22",8.50645,455.36369
"16","2",7.86702777777778,439.11213
"16","3",4.25356111111111,225.6708
"16","4",4.20196944444444,229.79058
"16","5",2.65403888888889,142.26848
"16","6",7.27623888888889,420.35675
"16","7",7.69997222222222,408.49919
"16","8",8.59978055555555,478.53413
"16","9",10.8118444444444,604.56844
"16","10",9.05828611111111,509.88644
"16","11",5.35063333333333,301.21816
"16","12",0.450341666666667,14.60415
"16","13",3.46053333333333,169.93316
"16","14",10.4724555555556,563.98956
"16","15",8.22776666666667,453.43353
"16","16",7.20614444444444,394.18741
"16","17",9.461575,504.54531
"16","18",5.12595277777778,282.55281
"16","19",4.76550555555556,253.58219
"16","20",7.72270833333333,459.00319
"16","21",9.960575,563.28475
"16","22",7.67697222222222,415.99925
"17","2",4.979575,273.35944
"17","3",8.44068888888889,459.97972
"17","4",9.99238611111111,554.74663
"17","5",10.5533555555556,591.16119
"17","6",10.46605,604.45581
"17","7",4.646875,250.38859
"17","8",7.55175,415.21297
"17","9",9.66521111111111,528.74181
"17","10",10.0363805555556,563.929
"17","11",7.98640277777778,450.37203
"17","12",8.90053888888889,488.41178
"17","13",8.06945555555555,437.63706
"17","14",5.65895833333333,297.45197
"17","15",0.353191666666667,11.47644
"17","16",3.08619444444444,159.31016
"17","17",1.87109444444444,90.90155
"17","18",4.51608333333333,244.30405
"17","19",5.93395,321.73759
"17","20",7.18853055555556,403.18075
"17","21",9.20036111111111,515.43163
"17","22",11.4585222222222,644.60575
"18","2",,
"18","3",,
"18","4",,
"18","5",,
"18","6",,
"18","7",,
"18","8",,
"18","9",,
"18","10",,
"18","11",,
"18","12",,
"18","13",,
"18","14",,
"18","15",,
"18","16",,
"18","17",,
"18","18",,
"18","19",,
"18","20",,
"18","21",,
"18","22",,
"19","2",13.0568361111111,736.28538
"19","3",11.9396638888889,663.21506
"19","4",11.8678972222222,666.9955
"19","5",10.1113444444444,556.91944
"19","6",14.9421666666667,857.56169
"19","7",6.23946666666667,346.0035
"19","8",3.34306388888889,183.34033
"19","9",4.98141944444444,266.65991
"19","10",0.327222222222222,14.10221
"19","11",4.79994444444444,258.24655
"19","12",9.32318333333333,518.97284
"19","13",7.52452777777778,417.05719
"19","14",7.31823055555556,402.25153
"19","15",10.3818166666667,578.12294
"19","16",10.1065833333333,567.60275
"19","17",8.91311111111111,501.26813
"19","18",7.17416111111111,409.17094
"19","19",10.0435638888889,564.16269
"19","20",13.3652277777778,756.19913
"19","21",15.3770583333333,868.45
"19","22",3.03638055555556,152.59538
"20","2",10.6621472222222,590.08531
"20","3",7.58275833333333,412.14053
"20","4",7.51099166666667,415.92097
"20","5",5.75443888888889,305.84488
"20","6",10.5852638888889,606.48713
"20","7",4.40845555555556,226.47708
"20","8",4.420575,233.69017
"20","9",6.63263888888889,359.72444
"20","10",4.87907777777778,265.04247
"20","11",0.759463888888889,31.00356
"20","12",4.96627777777778,267.89831
"20","13",3.19688611111111,149.86023
"20","14",7.31211111111111,392.814
"20","15",8.59035555555556,463.17403
"20","16",7.71189722222222,421.40275
"20","17",7.12165,386.31925
"20","18",4.77947222222222,262.97091
"20","19",7.64887777777778,417.96269
"20","20",10.9705388888889,609.99913
"20","21",12.9823722222222,722.25
"20","22",3.93888333333333,207.6727
"21","2",13.852025,774.91544
"21","3",10.5134944444444,585.28588
"21","4",10.4417277777778,589.06631
"21","5",8.69526944444445,469.406
"21","6",13.5159972222222,779.6325
"21","7",7.27948055555556,402.01125
"21","8",4.66996111111111,265.46538
"21","9",6.30831944444444,348.78494
"21","10",2.69308888888889,140.85736
"21","11",3.46535833333333,189.46231
"21","12",7.90710833333333,431.45941
"21","13",6.40585833333333,337.08528
"21","14",8.64512777777778,484.37659
"21","15",11.4613805555556,638.70825
"21","16",10.901775,606.23281
"21","17",9.992675,561.85344
"21","18",7.96935,447.80097
"21","19",10.8387555555556,602.79275
"21","20",13.9624666666667,818.27894
"21","21",16.17225,907.08006
"21","22",0.584738888888889,19.13807
